IMPHY_ID
IMPHY014072
IMPHY014075
IMPHY014079
IMPHY014098
IMPHY014099
IMPHY014104
IMPHY014105
IMPHY014152
IMPHY014167
IMPHY014176
IMPHY014198
IMPHY014203
IMPHY014204
IMPHY014205
IMPHY014209
IMPHY014213
IMPHY014214
IMPHY014226
IMPHY014243
IMPHY014250
IMPHY014256
IMPHY014267
IMPHY014270
IMPHY014277
IMPHY014279
IMPHY014304
IMPHY014315
IMPHY014319
IMPHY014324
IMPHY014329
IMPHY014331
IMPHY014341
IMPHY014346
IMPHY014366
IMPHY014367
IMPHY014370
IMPHY014382
IMPHY014384
IMPHY014385
IMPHY014386
IMPHY014394
IMPHY014403
IMPHY014422
IMPHY014427
IMPHY014434
IMPHY014452
IMPHY014457
IMPHY014459
IMPHY014469
IMPHY014484
IMPHY014487
IMPHY014492
IMPHY014496
IMPHY014499
IMPHY014523
IMPHY014528
IMPHY014544
IMPHY014554
IMPHY014560
IMPHY014580
IMPHY014584
IMPHY014585
IMPHY014589
IMPHY014598
IMPHY014625
IMPHY014630
IMPHY014633
IMPHY014637
IMPHY014647
IMPHY014650
IMPHY014651
IMPHY014652
IMPHY014660
IMPHY014663
IMPHY014669
IMPHY014673
IMPHY014680
IMPHY014727
IMPHY014738
IMPHY014820
IMPHY014823
IMPHY014832
IMPHY014834
IMPHY014854
IMPHY014860
IMPHY014883
IMPHY014902
IMPHY014908
IMPHY014921
IMPHY014931
IMPHY014944
IMPHY014945
IMPHY014947
IMPHY014962
IMPHY015035
IMPHY015069
IMPHY015070
IMPHY015093
IMPHY015103
IMPHY015120
IMPHY015429
IMPHY015610
IMPHY015776
IMPHY015917
IMPHY015945
IMPHY015946
IMPHY015989
IMPHY016033
IMPHY016189
IMPHY016626
IMPHY016842
IMPHY016872
IMPHY016903
IMPHY016905
IMPHY016908
IMPHY016909
IMPHY017075
IMPHY017255
IMPHY017517
IMPHY017571
IMPHY017580
IMPHY017853
IMPHY017900
